McDonald/IGRINS Observation Log - K BAND
FILENAME,OBJNAME,OBSERVER,OBJTYPE,OBSDATE,OBSTIME,EXPTIME,FRAMETYPE,SEQID1,SEQID2,ALT,AZI,RA,DEC,EPOCH,AGPOS,ROTPA
SDCK_20140314_038.fits,Sky,IGRINS_Team,TAR,20140315,04:37:01,100.0,,1,1,,,,,,A,
SDCK_20140314_039.fits,Sky,IGRINS_Team,TAR,20140315,04:45:17,300.0,,1,1,,,,,,A,
SDCK_20140314_040.fits,Sky,IGRINS_Team,TAR,20140315,04:51:30,300.0,,1,1,,,,,,A,
SDCK_20140314_041.fits,Sky,IGRINS_Team,TAR,20140315,04:57:10,300.0,,1,1,,,,,,A,
SDCK_20140314_042.fits,HD142091,IGRINS_Team,TAR,20140315,05:07:05,10.0,,1,1,,,,,,A,
SDCK_20140314_043.fits,HD142091,IGRINS_Team,TAR,20140315,05:10:09,100.0,,1,1,,,,,,A,
SDCK_20140314_044.fits,HD142091,IGRINS_Team,TAR,20140315,05:14:03,100.0,,1,1,,,,,,A,
SDCK_20140314_045.fits,HD142091,IGRINS_Team,TAR,20140315,05:17:27,100.0,,1,1,,,,,,A,
SDCK_20140314_046.fits,HD142091,IGRINS_Team,TAR,20140315,05:21:12,100.0,,1,1,,,,,,A,
SDCK_20140314_047.fits,HD142091,IGRINS_Team,TAR,20140315,05:25:15,30.0,,1,1,,,,,,A,
SDCK_20140314_048.fits,HD142091,IGRINS_Team,TAR,20140315,05:26:38,30.0,,1,1,,,,,,A,
SDCK_20140314_049.fits,HD142091,IGRINS_Team,TAR,20140315,05:27:39,30.0,,1,1,,,,,,A,
SDCK_20140314_050.fits,HD142091,IGRINS_Team,TAR,20140315,05:28:53,30.0,,1,1,,,,,,A,
SDCK_20140314_051.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:15:28,3.0,,1,1,,,,,,A,
SDCK_20140314_052.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:16:11,3.0,,1,1,,,,,,A,
SDCK_20140314_053.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:16:39,3.0,,1,1,,,,,,A,
SDCK_20140314_054.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:16:50,3.0,,1,1,,,,,,A,
SDCK_20140314_055.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:17:18,3.0,,1,1,,,,,,A,
SDCK_20140314_056.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:17:44,3.0,,1,1,,,,,,A,
SDCK_20140314_057.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:18:28,3.0,,1,1,,,,,,A,
SDCK_20140314_058.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:18:56,3.0,,1,1,,,,,,A,
SDCK_20140314_059.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:19:23,3.0,,1,1,,,,,,A,
SDCK_20140314_060.fits,FLAT_OFF,IGRINS_Team,CAL,20140315,06:19:51,3.0,,1,1,,,,,,A,
SDCK_20140314_061.fits,,,CAL,20140315,06:24:27,3.0,,1,1,,,,,,A,
SDCK_20140314_062.fits,,,CAL,20140315,06:24:57,3.0,,1,1,,,,,,A,
SDCK_20140314_063.fits,,,CAL,20140315,06:25:27,3.0,,1,1,,,,,,A,
SDCK_20140314_064.fits,,,CAL,20140315,06:25:58,3.0,,1,1,,,,,,A,
SDCK_20140314_065.fits,,,CAL,20140315,06:26:28,3.0,,1,1,,,,,,A,
SDCK_20140314_066.fits,,,CAL,20140315,06:26:58,3.0,,1,1,,,,,,A,
SDCK_20140314_067.fits,,,CAL,20140315,06:27:29,3.0,,1,1,,,,,,A,
SDCK_20140314_068.fits,,,CAL,20140315,06:28:14,3.0,,1,1,,,,,,A,
SDCK_20140314_069.fits,,,CAL,20140315,06:28:30,3.0,,1,1,,,,,,A,
SDCK_20140314_070.fits,,,CAL,20140315,06:29:00,3.0,,1,1,,,,,,A,
SDCK_20140314_071.fits,,,CAL,20140315,06:30:35,2.0,,1,1,,,,,,A,
SDCK_20140314_072.fits,,,CAL,20140315,06:31:03,2.0,,1,1,,,,,,A,
SDCK_20140314_073.fits,,,CAL,20140315,06:31:31,2.0,,1,1,,,,,,A,
SDCK_20140314_074.fits,,,CAL,20140315,06:32:14,2.0,,1,1,,,,,,A,
SDCK_20140314_075.fits,,,CAL,20140315,06:32:27,2.0,,1,1,,,,,,A,
SDCK_20140314_076.fits,,,CAL,20140315,06:32:55,2.0,,1,1,,,,,,A,
SDCK_20140314_077.fits,,,CAL,20140315,06:33:23,2.0,,1,1,,,,,,A,
SDCK_20140314_078.fits,,,CAL,20140315,06:33:51,2.0,,1,1,,,,,,A,
SDCK_20140314_079.fits,,,CAL,20140315,06:34:19,2.0,,1,1,,,,,,A,
SDCK_20140314_080.fits,,,CAL,20140315,06:34:48,2.0,,1,1,,,,,,A,
SDCK_20140315_0001.fits,,,CAL,20140315,23:19:27,5.0,,1,1,,,,,,A,
SDCK_20140315_0001.fits,,,CAL,20140315,23:19:59,5.0,,1,1,,,,,,A,
SDCK_20140315_0001.fits,,,CAL,20140315,23:20:31,5.0,,1,1,,,,,,A,
SDCK_20140315_0001.fits,,,CAL,20140315,23:21:04,5.0,,1,1,,,,,,A,
SDCK_20140315_0001.fits,,,CAL,20140315,23:21:36,5.0,,1,1,,,,,,A,
SDCK_20140315_0002.fits,,,CAL,20140315,23:27:48,1.6,,1,1,,,,,,A,
SDCK_20140315_0003.fits,,,CAL,20140315,23:32:12,5.0,,1,1,,,,,,A,
SDCK_20140315_0004.fits,,,CAL,20140315,23:32:44,5.0,,1,1,,,,,,A,
SDCK_20140315_0005.fits,,,CAL,20140315,23:33:16,5.0,,1,1,,,,,,A,
SDCK_20140315_0006.fits,,,CAL,20140315,23:33:50,5.0,,1,1,,,,,,A,
SDCK_20140315_0007.fits,,,CAL,20140315,23:34:06,5.0,,1,1,,,,,,A,
SDCK_20140315_0008.fits,,,CAL,20140316,00:49:31,1.6,,1,1,,,,,,A,
SDCK_20140315_0009.fits,,,CAL,20140316,00:51:14,2.0,,1,1,,,,,,A,
SDCK_20140315_0010.fits,,,CAL,20140316,00:53:44,2.0,,1,1,,,,,,A,
SDCK_20140315_0011.fits,,,CAL,20140316,01:00:25,20.0,,1,1,,,,,,A,
SDCK_20140315_0012.fits,DomeFlat,IGRINS_Team,CAL,20140316,02:00:15,1.6,,1,1,,,,,,A,
SDCK_20140315_0013.fits,DomeFlat,IGRINS_Team,CAL,20140316,02:05:16,5.0,,1,1,,,,,,A,
SDCK_20140315_0014.fits,DomeFlat,IGRINS_Team,CAL,20140316,02:07:11,10.0,,1,1,,,,,,A,
SDCK_20140315_0015.fits,DomeFlat,IGRINS_Team,CAL,20140316,02:09:10,15.0,,1,1,,,,,,A,
SDCK_20140315_0016.fits,DomeFlat,IGRINS_Team,CAL,20140316,02:10:42,20.0,,1,1,,,,,,A,
SDCK_20140315_0017.fits,DomeFlat,IGRINS_Team,CAL,20140316,02:12:05,25.0,,1,1,,,,,,A,
SDCK_20140315_0018.fits,DomeFlat,IGRINS_Team,CAL,20140316,02:14:26,25.0,,1,1,,,,,,A,
SDCK_20140315_0019.fits,,,CAL,20140316,02:20:17,25.0,,1,1,,,,,,A,
SDCK_20140315_0017.fits,,,CAL,20140316,02:23:34,25.0,,1,1,,,,,,A,
SDCK_20140315_0018.fits,,,CAL,20140316,02:27:20,30.0,,1,1,,,,,,A,
SDCK_20140315_0019.fits,Off_Flat,IGRINS_Team,CAL,20140316,02:38:20,50.0,,1,1,,,,,,A,
SDCK_20140315_0020.fits,Off_Flat,IGRINS_Team,CAL,20140316,02:40:42,50.0,,1,1,,,,,,A,
SDCK_20140315_0021.fits,,,CAL,20140316,02:49:27,50.0,,1,1,,,,,,A,
SDCK_20140315_0022.fits,,,CAL,20140316,02:55:56,100.0,,1,1,,,,,,A,
SDCK_20140315_0023.fits,,,CAL,20140316,03:02:19,2.0,,1,1,,,,,,A,
SDCK_20140315_0024.fits,,,CAL,20140316,03:02:47,2.0,,1,1,,,,,,A,
SDCK_20140315_0025.fits,,,CAL,20140316,03:03:15,2.0,,1,1,,,,,,A,
SDCK_20140315_0026.fits,,,CAL,20140316,03:03:59,2.0,,1,1,,,,,,A,
SDCK_20140315_0027.fits,,,CAL,20140316,03:04:27,2.0,,1,1,,,,,,A,
SDCK_20140315_0028.fits,,,CAL,20140316,03:04:39,2.0,,1,1,,,,,,A,
SDCK_20140315_0029.fits,,,CAL,20140316,04:44:27,10.0,,1,1,,,,,,A,
SDCK_20140315_0030.fits,,,CAL,20140316,04:45:27,10.0,,1,1,,,,,,A,
SDCK_20140315_0031.fits,,,CAL,20140316,04:46:26,10.0,,1,1,,,,,,A,
SDCK_20140315_0032.fits,,,CAL,20140316,04:47:34,3.0,,1,1,,,,,,A,
SDCK_20140315_0033.fits,,,CAL,20140316,04:52:47,3.0,,1,1,,,,,,A,
SDCK_20140315_0034.fits,,,CAL,20140316,04:57:23,10.0,,1,1,,,,,,A,
SDCK_20140315_0035.fits,,,CAL,20140316,04:58:00,10.0,,1,1,,,,,,A,
SDCK_20140315_0036.fits,,,CAL,20140316,04:58:37,10.0,,1,1,,,,,,A,
SDCK_20140315_0037.fits,,,CAL,20140316,05:00:51,10.0,,1,1,,,,,,A,
SDCK_20140315_0038.fits,,,CAL,20140316,05:01:28,10.0,,1,1,,,,,,A,
SDCK_20140315_0039.fits,,,CAL,20140316,05:02:05,10.0,,1,1,,,,,,A,
SDCK_20140315_0040.fits,,,CAL,20140316,05:03:14,3.0,,1,1,,,,,,A,
SDCK_20140315_0041.fits,,,CAL,20140316,05:14:46,10.0,,1,1,,,,,,A,
SDCK_20140315_0042.fits,,,CAL,20140316,05:15:23,10.0,,1,1,,,,,,A,
SDCK_20140315_0043.fits,,,CAL,20140316,05:16:01,10.0,,1,1,,,,,,A,
SDCK_20140315_0044.fits,,,CAL,20140316,05:16:53,3.0,,1,1,,,,,,A,
SDCK_20140315_0045.fits,,,CAL,20140316,05:21:44,10.0,,1,1,,,,,,A,
SDCK_20140315_0046.fits,,,CAL,20140316,05:22:21,10.0,,1,1,,,,,,A,
SDCK_20140315_0047.fits,,,CAL,20140316,05:22:42,10.0,,1,1,,,,,,A,
SDCK_20140315_0048.fits,,,CAL,20140316,05:23:50,3.0,,1,1,,,,,,A,
SDCK_20140315_0049.fits,,,CAL,20140316,05:28:08,10.0,,1,1,,,,,,A,
SDCK_20140315_0050.fits,,,CAL,20140316,05:28:45,10.0,,1,1,,,,,,A,
SDCK_20140315_0051.fits,,,CAL,20140316,05:29:22,10.0,,1,1,,,,,,A,
SDCK_20140315_0052.fits,,,CAL,20140316,05:30:16,3.0,,1,1,,,,,,A,
SDCK_20140315_0053.fits,,,CAL,20140316,05:35:07,10.0,,1,1,,,,,,A,
SDCK_20140315_0054.fits,,,CAL,20140316,05:35:44,10.0,,1,1,,,,,,A,
SDCK_20140315_0055.fits,,,CAL,20140316,05:36:21,10.0,,1,1,,,,,,A,
SDCK_20140315_0056.fits,,,CAL,20140316,05:37:14,3.0,,1,1,,,,,,A,
