McDonald/IGRINS Observation Log - H BAND
FILENAME,OBJNAME,OBSERVER,OBJTYPE,OBSDATE,OBSTIME,EXPTIME,FRAMETYPE,SEQID1,SEQID2,ALT,AZI,RA,DEC,EPOCH,AGPOS,ROTPA
SDCH_20140317_0047.fits,,,CAL,20140317,21:47:36,2.0,,1,1,,,,,,A,
SDCH_20140317_0048.fits,,,CAL,20140317,21:48:04,2.0,,1,1,,,,,,A,
SDCH_20140317_0049.fits,,,CAL,20140317,21:48:32,2.0,,1,1,,,,,,A,
SDCH_20140317_0050.fits,,,CAL,20140317,21:49:00,2.0,,1,1,,,,,,A,
SDCH_20140317_0051.fits,,,CAL,20140317,21:49:28,2.0,,1,1,,,,,,A,
SDCH_20140317_0052.fits,,,CAL,20140317,21:50:13,2.0,,1,1,,,,,,A,
SDCH_20140317_0053.fits,,,CAL,20140317,21:50:41,2.0,,1,1,,,,,,A,
SDCH_20140317_0054.fits,,,CAL,20140317,21:51:09,2.0,,1,1,,,,,,A,
SDCH_20140317_0055.fits,Sky,IGRINS_Team,CAL,20140317,21:57:46,2.0,,1,1,,,,,,A,
SDCH_20140317_0056.fits,Sky,IGRINS_Team,CAL,20140317,21:58:15,2.0,,1,1,,,,,,A,
SDCH_20140317_0057.fits,Sky,IGRINS_Team,CAL,20140317,21:58:43,2.0,,1,1,,,,,,A,
SDCH_20140317_0058.fits,Sky,IGRINS_Team,CAL,20140317,22:02:15,120.0,,1,1,,,,,,A,
SDCH_20140317_0059.fits,Sky,IGRINS_Team,CAL,20140317,22:04:40,120.0,,1,1,,,,,,A,
SDCH_20140317_0060.fits,Sky,IGRINS_Team,CAL,20140317,22:07:05,120.0,,1,1,,,,,,A,
SDCH_20140317_0061.fits,Sky,IGRINS_Team,CAL,20140317,22:17:23,2.0,,1,1,,,,,,A,
SDCH_20140317_0062.fits,HD95735,IGRINS_Team,TAR,20140317,22:21:43,10.0,,1,1,,,,,,A,
SDCH_20140317_0063.fits,HD95735,IGRINS_Team,TAR,20140317,22:23:00,10.0,,1,1,,,,,,A,
SDCH_20140317_0064.fits,HD95735,IGRINS_Team,TAR,20140317,22:23:35,10.0,,1,1,,,,,,A,
SDCH_20140317_0065.fits,HD95735,IGRINS_Team,TAR,20140317,22:24:54,10.0,,1,1,,,,,,A,
SDCH_20140317_0066.fits,HD95735,IGRINS_Team,TAR,20140317,22:26:34,2.0,,1,1,,,,,,A,
SDCH_20140317_0067.fits,HD95735,IGRINS_Team,TAR,20140317,22:35:27,2.0,,1,1,,,,,,A,
SDCH_20140317_0068.fits,HD95735,IGRINS_Team,TAR,20140317,22:38:59,10.0,,1,1,,,,,,A,
SDCH_20140317_0069.fits,HD95735,IGRINS_Team,TAR,20140317,22:41:25,10.0,,1,1,,,,,,A,
SDCH_20140317_0070.fits,HD95735,IGRINS_Team,TAR,20140317,22:42:00,10.0,,1,1,,,,,,A,
SDCH_20140317_0071.fits,HD95735,IGRINS_Team,TAR,20140317,22:43:50,10.0,,1,1,,,,,,A,
SDCH_20140317_0072.fits,HD95735,IGRINS_Team,TAR,20140317,22:45:10,2.0,,1,1,,,,,,A,
SDCH_20140317_0073.fits,HD89239,IGRINS_Team,CAL,20140317,22:50:48,2.0,,1,1,,,,,,A,
SDCH_20140317_0074.fits,HD89239,IGRINS_Team,CAL,20140317,22:58:16,300.0,,1,1,,,,,,A,
SDCH_20140317_0075.fits,HD89239,IGRINS_Team,CAL,20140317,23:05:00,300.0,,1,1,,,,,,A,
SDCH_20140317_0076.fits,HD89239,IGRINS_Team,CAL,20140317,23:10:28,300.0,,1,1,,,,,,A,
SDCH_20140317_0077.fits,HD89239,IGRINS_Team,CAL,20140317,23:17:30,300.0,,1,1,,,,,,A,
SDCH_20140317_0078.fits,HD89239,IGRINS_Team,CAL,20140317,23:18:32,2.0,,1,1,,,,,,A,
SDCH_20140317_0079.fits,HD89239,IGRINS_Team,CAL,20140317,23:20:05,10.0,,1,1,,,,,,A,
SDCH_20140317_0080.fits,SN2014J,IGRINS_Team,TAR,20140318,00:09:39,300.0,,1,1,,,,,,A,
SDCH_20140317_0081.fits,SN2014J,IGRINS_Team,TAR,20140318,00:20:53,300.0,,1,1,,,,,,A,
SDCH_20140317_0082.fits,SN2014J,IGRINS_Team,TAR,20140318,00:28:08,300.0,,1,1,,,,,,A,
SDCH_20140317_0083.fits,SN2014J,IGRINS_Team,TAR,20140318,00:33:36,300.0,,1,1,,,,,,A,
SDCH_20140317_0084.fits,SN2014J,IGRINS_Team,TAR,20140318,00:39:55,300.0,,1,1,,,,,,A,
SDCH_20140317_0085.fits,,,CAL,20140318,00:50:15,1.6,,1,1,,,,,,A,
SDCH_20140317_0086.fits,,,CAL,20140318,00:59:24,1.6,,1,1,,,,,,A,
SDCH_20140317_0087.fits,,,CAL,20140318,01:03:31,1.6,,1,1,,,,,,A,
SDCH_20140317_0088.fits,,,CAL,20140318,01:17:13,1.6,,1,1,,,,,,A,
SDCH_20140317_0089.fits,,,CAL,20140318,01:25:12,1.6,,1,1,,,,,,A,
SDCH_20140317_0090.fits,,,CAL,20140318,01:29:54,1.6,,1,1,,,,,,A,
SDCH_20140317_0091.fits,,,CAL,20140318,01:30:50,5.0,,1,1,,,,,,A,
SDCH_20140317_0092.fits,,,CAL,20140318,01:34:34,5.0,,1,1,,,,,,A,
SDCH_20140317_0093.fits,Sky,IGRINS_Team,CAL,20140318,02:02:29,200.0,,1,1,,,,,,A,
SDCH_20140317_0094.fits,Sky,IGRINS_Team,CAL,20140318,02:06:21,200.0,,1,1,,,,,,A,
SDCH_20140317_0095.fits,Pseudo_Dark,IGRINS_Team,CAL,20140318,02:21:53,200.0,,1,1,,,,,,A,
SDCH_20140317_0096.fits,Pseudo_Dark,IGRINS_Team,CAL,20140318,02:25:03,1.6,,1,1,,,,,,A,
SDCH_20140317_0097.fits,BB,IGRINS_Team,CAL,20140318,02:30:14,200.0,,1,1,,,,,,A,
SDCH_20140317_0098.fits,Sky,IGRINS_Team,CAL,20140318,02:43:27,200.0,,1,1,,,,,,A,
SDCH_20140317_0099.fits,,IGRINS_Team,CAL,20140318,02:47:16,10.0,,1,1,,,,,,A,
SDCH_20140317_0100.fits,,IGRINS_Team,CAL,20140318,03:02:56,10.0,,1,1,,,,,,A,
SDCH_20140317_0101.fits,HD95735,IGRINS_Team,TAR,20140318,03:06:18,60.0,,1,1,,,,,,A,
SDCH_20140317_0102.fits,HD95735,IGRINS_Team,TAR,20140318,03:08:35,60.0,,1,1,,,,,,A,
SDCH_20140317_0103.fits,HD95735,IGRINS_Team,TAR,20140318,03:10:01,60.0,,1,1,,,,,,A,
SDCH_20140317_0104.fits,HD95735,IGRINS_Team,TAR,20140318,03:12:51,60.0,,1,1,,,,,,A,
SDCH_20140317_0105.fits,HD95735,IGRINS_Team,TAR,20140318,03:14:09,10.0,,1,1,,,,,,A,
SDCH_20140317_0106.fits,,IGRINS_Team,CAL,20140318,03:18:41,10.0,,1,1,,,,,,A,
SDCH_20140317_0107.fits,HD89239,IGRINS_Team,TAR,20140318,03:25:19,300.0,,1,1,,,,,,A,
SDCH_20140317_0108.fits,HD89239,IGRINS_Team,TAR,20140318,03:31:23,300.0,,1,1,,,,,,A,
SDCH_20140317_0109.fits,HD89239,IGRINS_Team,TAR,20140318,03:36:52,300.0,,1,1,,,,,,A,
SDCH_20140317_0110.fits,HD89239,IGRINS_Team,TAR,20140318,03:51:59,300.0,,1,1,,,,,,A,
SDCH_20140317_0110.fits,HD89239,IGRINS_Team,TAR,20140318,04:04:54,300.0,,1,1,,,,,,A,
SDCH_20140317_0111.fits,HD89239,IGRINS_Team,TAR,20140318,04:07:33,10.0,,1,1,,,,,,A,
SDCH_20140317_0112.fits,,,CAL,20140318,04:58:44,10.0,,1,1,,,,,,A,
SDCH_20140317_0113.fits,HD95735,IGRINS_Team,CAL,20140318,05:00:59,60.0,,1,1,,,,,,A,
SDCH_20140317_0114.fits,HD95735,IGRINS_Team,CAL,20140318,05:03:41,60.0,,1,1,,,,,,A,
SDCH_20140317_0115.fits,HD95735,IGRINS_Team,CAL,20140318,05:05:05,60.0,,1,1,,,,,,A,
SDCH_20140317_0116.fits,HD95735,IGRINS_Team,TAR,20140318,05:07:44,60.0,,1,1,,,,,,A,
SDCH_20140317_0117.fits,HD95735,IGRINS_Team,CAL,20140318,05:09:35,10.0,,1,1,,,,,,A,
SDCH_20140317_0118.fits,HD99966,IGRINS_Team,CAL,20140318,05:17:57,10.0,,1,1,,,,,,A,
SDCH_20140317_0119.fits,HD99966,IGRINS_Team,TAR,20140318,05:25:51,360.0,,1,1,,,,,,A,
SDCH_20140317_0120.fits,HD99966,IGRINS_Team,TAR,20140318,05:33:32,360.0,,1,1,,,,,,A,
SDCH_20140317_0121.fits,HD99966,IGRINS_Team,TAR,20140318,05:39:59,360.0,,1,1,,,,,,A,
SDCH_20140317_0122.fits,HD99966,IGRINS_Team,TAR,20140318,05:47:31,360.0,,1,1,,,,,,A,
SDCH_20140317_0123.fits,,,CAL,20140318,06:38:01,10.0,,1,1,,,,,,A,
SDCH_20140317_0124.fits,WL16,IGRINS_Team,TAR,20140318,06:52:29,360.0,,1,1,,,,,,A,
SDCH_20140317_0125.fits,WL16,IGRINS_Team,TAR,20140318,07:03:24,360.0,,1,1,,,,,,A,
SDCH_20140317_0126.fits,WL16,IGRINS_Team,TAR,20140318,07:09:51,360.0,,1,1,,,,,,A,
SDCH_20140317_0127.fits,WL16,IGRINS_Team,TAR,20140318,07:20:43,360.0,,1,1,,,,,,A,
SDCH_20140317_0128.fits,WL16,IGRINS_Team,TAR,20140318,07:23:41,10.0,,1,1,,,,,,A,
SDCH_20140317_0129.fits,C Oph,IGRINS_Team,TAR,20140318,07:30:06,90.0,,1,1,,,,,,A,
SDCH_20140317_0130.fits,C Oph,IGRINS_Team,TAR,20140318,07:32:46,90.0,,1,1,,,,,,A,
SDCH_20140317_0131.fits,C Oph,IGRINS_Team,TAR,20140318,07:34:41,90.0,,1,1,,,,,,A,
SDCH_20140317_0132.fits,C Oph,IGRINS_Team,TAR,20140318,07:37:23,90.0,,1,1,,,,,,A,
SDCH_20140317_0133.fits,C Oph,IGRINS_Team,CAL,20140318,07:39:57,15.0,,1,1,,,,,,A,
SDCH_20140317_0134.fits,TwilightFlatEast,IGRINS_Team,TEST,20140318,07:46:54,10.0,,1,1,,,,,,A,
SDCH_20140317_0135.fits,TwilightFlatEast,IGRINS_Team,TEST,20140318,07:49:02,30.0,,1,1,,,,,,A,
SDCH_20140317_0136.fits,TwilightFlatEast,IGRINS_Team,TEST,20140318,07:51:13,30.0,,1,1,,,,,,A,
